2022-05-27 10:07:25.0090,31.97736483,118.76469550,-24.50,0.06
2022-05-27 10:07:26.0000,31.97736500,118.76469717,-24.50,0.02
2022-05-27 10:07:26.0010,31.97736517,118.76469883,-24.50,0.04
2022-05-27 10:07:26.0020,31.97736550,118.76470100,-24.50,0.19
2022-05-27 10:07:26.0030,31.97736617,118.76470667,-24.50,0.07
2022-05-27 10:07:26.0040,31.97736700,118.76471217,-24.50,0.02
2022-05-27 10:07:26.0050,31.97736767,118.76471833,-24.50,0.13
2022-05-27 10:07:26.0060,31.97736817,118.76472267,-24.50,0.04
2022-05-27 10:07:26.0070,31.97736833,118.76472317,-24.50,0.07
2022-05-27 10:07:26.0080,31.97736817,118.76472400,-24.50,0.33
2022-05-27 10:07:26.0090,31.97736833,118.76472500,-24.50,0.26
2022-05-27 10:07:27.0000,31.97736817,118.76472183,-24.50,0.09
2022-05-27 10:07:27.0010,31.97736817,118.76472133,-24.50,0.09
2022-05-27 10:07:27.0020,31.97736817,118.76472183,-24.50,0.09
2022-05-27 10:07:27.0030,31.97736817,118.76472217,-24.50,0.15
2022-05-27 10:07:27.0040,31.97736817,118.76472283,-24.50,0.00
2022-05-27 10:07:27.0050,31.97736817,118.76472317,-24.50,0.13
2022-05-27 10:07:27.0060,31.97736800,118.76472417,-24.50,0.26
2022-05-27 10:07:27.0070,31.97736800,118.76472467,-24.50,0.13
2022-05-27 10:07:27.0080,31.97736783,118.76472367,-24.50,0.06
2022-05-27 10:07:27.0090,31.97736750,118.76472150,-24.50,0.06
2022-05-27 10:07:28.0000,31.97736750,118.76472150,-24.50,0.04
2022-05-27 10:07:28.0010,31.97736717,118.76472067,-24.50,0.07
2022-05-27 10:07:28.0020,31.97736717,118.76472067,-24.50,0.11
2022-05-27 10:07:28.0030,31.97736700,118.76472000,-24.50,0.09
2022-05-27 10:07:28.0040,31.97736717,118.76472033,-24.50,0.07
2022-05-27 10:07:28.0050,31.97736700,118.76472017,-24.50,0.02
2022-05-27 10:07:28.0060,31.97736683,118.76471983,-24.50,0.02
2022-05-27 10:07:28.0070,31.97736700,118.76472000,-24.50,0.17
2022-05-27 10:07:28.0080,31.97736683,118.76472000,-24.50,0.06
2022-05-27 10:07:28.0090,31.97736683,118.76472000,-24.50,0.15
2022-05-27 10:07:29.0000,31.97736683,118.76471983,-24.50,0.11
2022-05-27 10:07:29.0010,31.97736667,118.76472000,-24.50,0.09
2022-05-27 10:07:29.0020,31.97736683,118.76472067,-24.50,0.09
2022-05-27 10:07:29.0030,31.97736700,118.76472150,-24.50,0.20
2022-05-27 10:07:29.0040,31.97736733,118.76472317,-24.50,0.20
2022-05-27 10:07:29.0050,31.97736750,118.76472533,-24.50,0.28
2022-05-27 10:07:29.0060,31.97736767,118.76472683,-24.50,0.26
2022-05-27 10:07:29.0070,31.97736783,118.76472867,-24.50,0.02
2022-05-27 10:07:29.0080,31.97736800,118.76473067,-24.50,0.04
2022-05-27 10:07:29.0090,31.97736817,118.76473200,-24.50,0.15
2022-05-27 10:07:30.0000,31.97736833,118.76473317,-24.50,0.22
2022-05-27 10:07:30.0010,31.97736833,118.76473433,-24.50,0.09
2022-05-27 10:07:30.0020,31.97736850,118.76473600,-24.50,0.06
2022-05-27 10:07:30.0030,31.97736867,118.76473717,-24.50,0.13
2022-05-27 10:07:30.0040,31.97736867,118.76473800,-24.50,0.09
2022-05-27 10:07:30.0050,31.97736867,118.76473833,-24.50,0.13
2022-05-27 10:07:30.0060,31.97736867,118.76473833,-24.50,0.11
2022-05-27 10:07:30.0070,31.97736850,118.76473700,-24.50,0.15
2022-05-27 10:07:30.0080,31.97736833,118.76473633,-24.50,0.09
2022-05-27 10:07:30.0090,31.97736817,118.76473550,-31.60,0.09
2022-05-27 10:07:31.0000,31.97736800,118.76473400,-31.60,0.17
2022-05-27 10:07:31.0010,31.97736783,118.76473233,-31.60,0.11
2022-05-27 10:07:31.0020,31.97736767,118.76473017,-31.60,0.15
2022-05-27 10:07:31.0030,31.97736750,118.76472867,-31.60,0.11
2022-05-27 10:07:31.0040,31.97736717,118.76472667,-31.60,0.07
2022-05-27 10:07:31.0050,31.97736700,118.76472483,-31.60,0.06
2022-05-27 10:07:31.0060,31.97736683,118.76472417,-31.60,0.17
2022-05-27 10:07:31.0070,31.97736650,118.76472250,-31.60,0.04
2022-05-27 10:07:31.0080,31.97736633,118.76472117,-31.60,0.17
2022-05-27 10:07:31.0090,31.97736617,118.76472050,-31.60,0.17
2022-05-27 10:07:32.0000,31.97736600,118.76471950,-31.60,0.06
2022-05-27 10:07:32.0010,31.97736583,118.76471733,-31.60,0.09
2022-05-27 10:07:32.0020,31.97736550,118.76471550,-31.60,0.04
2022-05-27 10:07:32.0030,31.97736517,118.76471350,-31.60,0.06
2022-05-27 10:07:32.0040,31.97736483,118.76471200,-31.60,0.19
2022-05-27 10:07:32.0050,31.97736467,118.76470900,-31.60,0.19
2022-05-27 10:07:32.0060,31.97736417,118.76470600,-31.60,0.15
2022-05-27 10:07:32.0070,31.97736383,118.76470350,-31.60,0.04
2022-05-27 10:07:32.0080,31.97736350,118.76470117,-31.60,0.15
2022-05-27 10:07:32.0090,31.97736333,118.76469967,-31.60,0.24
2022-05-27 10:07:33.0000,31.97736317,118.76469800,-31.60,0.22
2022-05-27 10:07:33.0010,31.97736283,118.76469583,-31.60,0.20
2022-05-27 10:07:33.0020,31.97736267,118.76469417,-31.60,0.31
2022-05-27 10:07:33.0030,31.97736233,118.76469167,-31.60,0.24
2022-05-27 10:07:33.0040,31.97736217,118.76468983,-31.60,0.31
2022-05-27 10:07:33.0050,31.97736183,118.76468733,-31.60,0.35
2022-05-27 10:07:33.0060,31.97736167,118.76468550,-31.60,0.22
2022-05-27 10:07:33.0070,31.97736133,118.76468417,-31.60,0.22
2022-05-27 10:07:33.0080,31.97736117,118.76468217,-31.60,0.20
2022-05-27 10:07:33.0090,31.97736083,118.76467933,-31.60,0.07
2022-05-27 10:07:34.0000,31.97736050,118.76467733,-31.60,0.22
2022-05-27 10:07:34.0010,31.97736033,118.76467533,-31.60,0.15
2022-05-27 10:07:34.0020,31.97736000,118.76467250,-31.60,0.22
2022-05-27 10:07:34.0030,31.97735983,118.76467133,-31.60,0.07
2022-05-27 10:07:34.0040,31.97735950,118.76466900,-31.60,0.22
2022-05-27 10:07:34.0050,31.97735933,118.76466783,-31.60,0.06
2022-05-27 10:07:34.0060,31.97735917,118.76466667,-31.60,0.20
2022-05-27 10:07:34.0070,31.97735900,118.76466550,-31.60,0.19
2022-05-27 10:07:34.0080,31.97735883,118.76466467,-31.60,0.04
2022-05-27 10:07:34.0090,31.97735883,118.76466383,-31.60,0.09
2022-05-27 10:07:35.0000,31.97735850,118.76466233,-31.60,0.13
2022-05-27 10:07:35.0010,31.97735833,118.76466033,-31.60,0.28
2022-05-27 10:07:35.0020,31.97735817,118.76465933,-31.60,0.17
2022-05-27 10:07:35.0030,31.97735783,118.76465733,-31.60,0.30
2022-05-27 10:07:35.0040,31.97735767,118.76465583,-31.60,0.22
2022-05-27 10:07:35.0050,31.97735750,118.76465467,-31.60,0.13
2022-05-27 10:07:35.0060,31.97735733,118.76465250,-31.60,0.09
2022-05-27 10:07:35.0070,31.97735700,118.76464983,-31.60,0.30
2022-05-27 10:07:35.0080,31.97735683,118.76464883,-31.60,0.15
2022-05-27 10:07:35.0090,31.97735667,118.76464683,-31.60,0.02
2022-05-27 10:07:36.0000,31.97735633,118.76464450,-31.60,0.04
2022-05-27 10:07:36.0010,31.97735617,118.76464200,-31.60,0.07
2022-05-27 10:07:36.0020,31.97735583,118.76464050,-31.60,0.20
2022-05-27 10:07:36.0030,31.97735567,118.76463867,-31.60,0.19
2022-05-27 10:07:36.0040,31.97735550,118.76463783,-31.60,0.19
2022-05-27 10:07:36.0050,31.97735550,118.76463650,-31.60,0.22
2022-05-27 10:07:36.0060,31.97735517,118.76463500,-31.60,0.20
2022-05-27 10:07:36.0070,31.97735517,118.76463367,-31.60,0.17
2022-05-27 10:07:36.0080,31.97735500,118.76463217,-31.60,0.15
2022-05-27 10:07:36.0090,31.97735483,118.76463100,-31.60,0.26
2022-05-27 10:07:37.0000,31.97735467,118.76463000,-31.60,0.06
2022-05-27 10:07:37.0010,31.97735450,118.76462900,-31.60,0.31
2022-05-27 10:07:37.0020,31.97735417,118.76462700,-31.60,0.15
2022-05-27 10:07:37.0030,31.97735400,118.76462567,-31.60,0.24
2022-05-27 10:07:37.0040,31.97735400,118.76462483,-31.60,0.35
2022-05-27 10:07:37.0050,31.97735383,118.76462500,-31.60,0.11
2022-05-27 10:07:37.0060,31.97735367,118.76462467,-31.60,0.13
2022-05-27 10:07:37.0070,31.97735367,118.76462433,-31.60,0.11
2022-05-27 10:07:37.0080,31.97735350,118.76462333,-31.60,0.11
2022-05-27 10:07:37.0090,31.97735350,118.76462250,-31.60,0.26
2022-05-27 10:07:38.0000,31.97735333,118.76462200,-31.60,0.09
2022-05-27 10:07:38.0010,31.97735317,118.76462117,-31.60,0.28
2022-05-27 10:07:38.0020,31.97735300,118.76462100,-31.60,0.24
2022-05-27 10:07:38.0030,31.97735300,118.76462017,-31.60,0.26
2022-05-27 10:07:38.0040,31.97735283,118.76461933,-31.60,0.22
2022-05-27 10:07:38.0050,31.97735267,118.76461833,-31.60,0.24
2022-05-27 10:07:38.0060,31.97735250,118.76461717,-31.60,0.17
2022-05-27 10:07:38.0070,31.97735233,118.76461667,-31.60,0.11
2022-05-27 10:07:38.0080,31.97735233,118.76461583,-31.60,0.13
2022-05-27 10:07:38.0090,31.97735217,118.76461567,-31.60,0.02
2022-05-27 10:07:39.0000,31.97735217,118.76461550,-31.60,0.04
2022-05-27 10:07:39.0010,31.97735200,118.76461533,-31.60,0.02
2022-05-27 10:07:39.0030,31.97735200,118.76461500,-31.60,0.22
2022-05-27 10:07:39.0040,31.97735000,118.76459667,-31.60,0.19
2022-05-27 10:07:39.0050,31.97734933,118.76459167,-31.60,0.06
2022-05-27 10:07:39.0060,31.97734917,118.76459033,-31.60,0.04
2022-05-27 10:07:39.0070,31.97734900,118.76458933,-31.60,0.13
2022-05-27 10:07:39.0080,31.97734883,118.76458833,-31.60,0.20
2022-05-27 10:07:39.0090,31.97734850,118.76458600,-31.60,0.06
2022-05-27 10:07:40.0010,31.97734767,118.76457917,-31.60,0.15
2022-05-27 10:07:40.0020,31.97734750,118.76457717,-31.60,0.22
2022-05-27 10:07:40.0030,31.97734750,118.76457700,-31.60,0.28
2022-05-27 10:07:40.0040,31.97734717,118.76457517,-31.60,0.17
2022-05-27 10:07:40.0050,31.97734700,118.76457300,-31.60,0.24
2022-05-27 10:07:40.0060,31.97734700,118.76457300,-31.60,0.11
2022-05-27 10:07:40.0070,31.97734683,118.76457283,-31.60,0.17
2022-05-27 10:07:40.0090,31.97734667,118.76457217,-31.60,0.46
2022-05-27 10:07:40.0010,31.97734367,118.76454667,-31.60,0.20
2022-05-27 10:07:40.0030,31.97734167,118.76452950,-31.60,0.15
2022-05-27 10:07:40.0040,31.97733983,118.76451317,-31.60,0.11
2022-05-27 10:07:40.0050,31.97733850,118.76450133,-31.60,0.06
2022-05-27 10:07:40.0060,31.97733767,118.76449300,-31.60,0.22
2022-05-27 10:07:40.0070,31.97733700,118.76448733,-31.60,0.19
2022-05-27 10:07:40.0080,31.97733650,118.76448300,-31.60,0.17
2022-05-27 10:07:40.0090,31.97733633,118.76447967,-31.60,0.30
2022-05-27 10:07:41.0000,31.97733600,118.76447617,-31.60,0.26
2022-05-27 10:07:41.0010,31.97733583,118.76447333,-31.60,0.19
2022-05-27 10:07:41.0020,31.97733567,118.76447150,-31.60,0.19
2022-05-27 10:07:41.0030,31.97733550,118.76446950,-31.60,0.20
2022-05-27 10:07:41.0040,31.97733533,118.76446800,-31.60,0.11
2022-05-27 10:07:41.0050,31.97733517,118.76446633,-31.60,0.22
2022-05-27 10:07:41.0060,31.97733500,118.76446517,-31.60,0.15
2022-05-27 10:07:41.0070,31.97733500,118.76446417,-31.60,0.15
2022-05-27 10:07:41.0080,31.97733483,118.76446317,-31.60,0.07
2022-05-27 10:07:41.0090,31.97733483,118.76446233,-31.60,0.11
2022-05-27 10:07:42.0000,31.97733467,118.76446167,-31.60,0.09
2022-05-27 10:07:42.0010,31.97733467,118.76446117,-31.60,0.15
2022-05-27 10:07:42.0020,31.97733467,118.76446067,-31.60,0.22
2022-05-27 10:07:42.0030,31.97733450,118.76446033,-31.60,0.19
2022-05-27 10:07:42.0040,31.97733450,118.76446000,-31.60,0.30
2022-05-27 10:07:42.0050,31.97733450,118.76445967,-31.60,0.15
2022-05-27 10:07:42.0060,31.97733433,118.76445933,-31.60,0.19
2022-05-27 10:07:42.0070,31.97733433,118.76445917,-31.60,0.20
2022-05-27 10:07:42.0080,31.97733433,118.76445900,-31.60,0.19
2022-05-27 10:07:42.0090,31.97733433,118.76445883,-31.60,0.15
2022-05-27 10:07:43.0000,31.97733433,118.76445867,-31.60,0.20
2022-05-27 10:07:43.0010,31.97733433,118.76445867,-31.60,0.19
2022-05-27 10:07:43.0020,31.97733417,118.76445883,-31.60,0.06
2022-05-27 10:07:43.0030,31.97733417,118.76445900,-31.60,0.17
2022-05-27 10:07:43.0040,31.97733400,118.76445883,-31.60,0.24
2022-05-27 10:07:43.0050,31.97733400,118.76445917,-31.60,0.17
2022-05-27 10:07:43.0060,31.97733383,118.76445917,-31.60,0.20
2022-05-27 10:07:43.0070,31.97733383,118.76445900,-31.60,0.26
2022-05-27 10:07:43.0080,31.97733383,118.76445933,-31.60,0.02
2022-05-27 10:07:43.0090,31.97733383,118.76445900,-31.60,0.35
2022-05-27 10:07:44.0000,31.97733383,118.76445917,-31.60,0.13
2022-05-27 10:07:44.0010,31.97733383,118.76445917,-31.60,0.20
2022-05-27 10:07:44.0030,31.97733383,118.76445917,-31.60,0.11
2022-05-27 10:07:44.0040,31.97733383,118.76445933,-31.60,0.04
2022-05-27 10:07:44.0050,31.97733383,118.76445933,-31.60,0.19
2022-05-27 10:07:44.0060,31.97733367,118.76445967,-31.60,0.09
2022-05-27 10:07:44.0070,31.97733367,118.76445967,-31.60,0.17
2022-05-27 10:07:44.0080,31.97733367,118.76445967,-31.60,0.22
2022-05-27 10:07:44.0090,31.97733350,118.76446000,-31.60,0.06
2022-05-27 10:07:45.0000,31.97733350,118.76445950,-31.60,0.15
2022-05-27 10:07:45.0010,31.97733350,118.76445950,-31.60,0.09
2022-05-27 10:07:45.0020,31.97733333,118.76446017,-31.60,0.48
2022-05-27 10:07:45.0030,31.97733317,118.76446033,-31.60,0.35
2022-05-27 10:07:45.0040,31.97733317,118.76446050,-31.60,0.41
2022-05-27 10:07:45.0050,31.97733300,118.76446083,-31.60,0.46
2022-05-27 10:07:45.0060,31.97733300,118.76446100,-31.60,0.28
2022-05-27 10:07:45.0070,31.97733300,118.76446117,-31.60,0.26
2022-05-27 10:07:45.0080,31.97733283,118.76446100,-31.60,0.19
2022-05-27 10:07:45.0090,31.97733283,118.76446100,-31.60,0.24
2022-05-27 10:07:46.0000,31.97733283,118.76446100,-31.60,0.09
2022-05-27 10:07:46.0010,31.97733283,118.76446117,-31.60,0.02
2022-05-27 10:07:46.0020,31.97733267,118.76446167,-31.60,0.31
2022-05-27 10:07:46.0030,31.97733267,118.76446150,-31.60,0.07
2022-05-27 10:07:46.0040,31.97733250,118.76446133,-31.60,0.11
2022-05-27 10:07:46.0050,31.97733250,118.76446133,-31.60,0.04
2022-05-27 10:07:46.0060,31.97733267,118.76446117,-31.60,0.30
2022-05-27 10:07:46.0070,31.97733267,118.76446117,-31.60,0.19
2022-05-27 10:07:46.0080,31.97733267,118.76446133,-31.60,0.30
2022-05-27 10:07:46.0090,31.97733250,118.76446150,-31.60,0.35
2022-05-27 10:07:47.0000,31.97733250,118.76446167,-31.60,0.26
2022-05-27 10:07:47.0010,31.97733250,118.76446150,-31.60,0.30
2022-05-27 10:07:47.0020,31.97733250,118.76446150,-31.60,0.26
2022-05-27 10:07:47.0030,31.97733250,118.76446150,-31.60,0.22
2022-05-27 10:07:47.0040,31.97733250,118.76446133,-31.60,0.09
2022-05-27 10:07:47.0050,31.97733233,118.76446150,-31.60,0.19
2022-05-27 10:07:47.0060,31.97733233,118.76446167,-31.60,0.24
2022-05-27 10:07:47.0070,31.97733250,118.76446167,-31.60,0.19
2022-05-27 10:07:47.0080,31.97733233,118.76446167,-31.60,0.19
2022-05-27 10:07:47.0090,31.97733233,118.76446167,-31.60,0.15
2022-05-27 10:07:48.0000,31.97733233,118.76446167,-31.60,0.15
2022-05-27 10:07:48.0020,31.97733233,118.76446150,-31.60,0.02
2022-05-27 10:07:48.0040,31.97733217,118.76446183,-31.60,0.35
2022-05-27 10:07:48.0050,31.97733217,118.76446200,-31.60,0.33
2022-05-27 10:07:48.0060,31.97733217,118.76446200,-31.60,0.24
2022-05-27 10:07:48.0070,31.97733217,118.76446183,-31.60,0.07
2022-05-27 10:07:48.0080,31.97733217,118.76446183,-31.60,0.04
2022-05-27 10:07:48.0090,31.97733217,118.76446183,-31.60,0.04
2022-05-27 10:07:49.0000,31.97733217,118.76446183,-31.60,0.00
2022-05-27 10:07:49.0020,31.97733217,118.76446183,-31.60,0.20
2022-05-27 10:07:49.0030,31.97733217,118.76446183,-31.60,0.31
2022-05-27 10:07:49.0040,31.97733217,118.76446200,-31.60,0.22
2022-05-27 10:07:49.0060,31.97733217,118.76446200,-31.60,0.11
2022-05-27 10:07:49.0080,31.97733217,118.76446183,-31.60,0.09
2022-05-27 10:07:50.0000,31.97733233,118.76446167,-31.60,0.09
2022-05-27 10:07:50.0020,31.97733217,118.76446167,-31.60,0.13
2022-05-27 10:07:50.0030,31.97733233,118.76446117,-31.60,0.39
2022-05-27 10:07:50.0040,31.97733217,118.76446150,-31.60,0.13
2022-05-27 10:07:50.0060,31.97733200,118.76446167,-31.60,0.28
2022-05-27 10:07:50.0080,31.97733200,118.76446133,-31.60,0.09
2022-05-27 10:07:50.0090,31.97733183,118.76446100,-31.60,0.09
2022-05-27 10:07:51.0000,31.97733183,118.76446050,-31.60,0.15
2022-05-27 10:07:51.0010,31.97733167,118.76446017,-31.60,0.13
2022-05-27 10:07:51.0030,31.97733167,118.76446017,-31.60,0.19
2022-05-27 10:07:51.0040,31.97733150,118.76446017,-31.60,0.13
2022-05-27 10:07:51.0050,31.97733150,118.76446017,-31.60,0.07
2022-05-27 10:07:51.0070,31.97733133,118.76446033,-31.60,0.09
2022-05-27 10:07:51.0090,31.97733117,118.76446083,-31.60,0.17
2022-05-27 10:07:52.0010,31.97733117,118.76446100,-31.60,0.06
2022-05-27 10:07:52.0030,31.97733100,118.76446100,-31.60,0.30
2022-05-27 10:07:52.0040,31.97733100,118.76446133,-31.60,0.07
2022-05-27 10:07:52.0050,31.97733100,118.76446133,-31.60,0.19
2022-05-27 10:07:52.0060,31.97733083,118.76446183,-31.60,0.04
2022-05-27 10:07:52.0070,31.97733083,118.76446183,-31.60,0.19
2022-05-27 10:07:52.0080,31.97733083,118.76446217,-31.60,0.09
2022-05-27 10:07:52.0090,31.97733067,118.76446267,-31.60,0.22
2022-05-27 10:07:53.0000,31.97733067,118.76446250,-31.60,0.19
2022-05-27 10:07:53.0010,31.97733050,118.76446300,-31.60,0.07
2022-05-27 10:07:53.0030,31.97733050,118.76446333,-31.60,0.15
2022-05-27 10:07:53.0040,31.97733050,118.76446350,-31.60,0.02
2022-05-27 10:07:53.0060,31.97733033,118.76446383,-31.60,0.07
2022-05-27 10:07:53.0080,31.97733033,118.76446417,-31.60,0.20
2022-05-27 10:07:53.0090,31.97733017,118.76446483,-31.60,0.09
2022-05-27 10:07:54.0000,31.97733000,118.76446500,-31.60,0.09
2022-05-27 10:07:54.0020,31.97732983,118.76446533,-31.60,0.11
2022-05-27 10:07:54.0030,31.97732983,118.76446533,-31.60,0.43
2022-05-27 10:07:54.0050,31.97732967,118.76446567,-31.60,0.13
2022-05-27 10:07:54.0070,31.97732950,118.76446583,-31.60,0.28
2022-05-27 10:07:54.0080,31.97732950,118.76446600,-31.60,0.28
2022-05-27 10:07:54.0090,31.97732933,118.76446600,-31.60,0.28
2022-05-27 10:07:55.0010,31.97732933,118.76446617,-31.60,0.28
2022-05-27 10:07:55.0030,31.97732933,118.76446600,-31.60,0.39
2022-05-27 10:07:55.0040,31.97732917,118.76446633,-31.60,0.26
2022-05-27 10:07:55.0050,31.97732917,118.76446617,-31.60,0.39
2022-05-27 10:07:55.0070,31.97732917,118.76446617,-31.60,0.35
2022-05-27 10:07:55.0080,31.97732917,118.76446617,-31.60,0.52
2022-05-27 10:07:55.0090,31.97732917,118.76446617,-31.60,0.37
2022-05-27 10:07:56.0000,31.97732883,118.76446717,-31.60,0.19
2022-05-27 10:07:56.0010,31.97732883,118.76446733,-31.60,0.06
2022-05-27 10:07:56.0030,31.97732883,118.76446733,-31.60,0.30
2022-05-27 10:07:56.0040,31.97732883,118.76446750,-31.60,0.11
2022-05-27 10:07:56.0050,31.97732883,118.76446733,-31.60,0.37
2022-05-27 10:07:56.0060,31.97732867,118.76446767,-31.60,0.30
2022-05-27 10:07:56.0070,31.97732850,118.76446783,-31.60,0.17
2022-05-27 10:07:56.0080,31.97732850,118.76446783,-31.60,0.31
2022-05-27 10:07:56.0090,31.97732833,118.76446817,-31.60,0.15
2022-05-27 10:07:57.0000,31.97732817,118.76446833,-31.60,0.17
2022-05-27 10:07:57.0020,31.97732800,118.76446900,-31.60,0.04
2022-05-27 10:07:57.0040,31.97732767,118.76446967,-31.60,0.11
2022-05-27 10:07:57.0050,31.97732750,118.76447033,-31.60,0.02
2022-05-27 10:07:57.0070,31.97732733,118.76447083,-31.60,0.20
2022-05-27 10:07:57.0080,31.97732717,118.76447150,-31.60,0.09
2022-05-27 10:07:57.0090,31.97732717,118.76447167,-31.60,0.28
2022-05-27 10:07:58.0010,31.97732683,118.76447217,-31.60,0.37
2022-05-27 10:07:58.0030,31.97732667,118.76447250,-31.60,0.09
2022-05-27 10:07:58.0040,31.97732650,118.76447300,-31.60,0.09
2022-05-27 10:07:58.0050,31.97732650,118.76447350,-31.60,0.06
2022-05-27 10:07:58.0070,31.97732633,118.76447367,-31.60,0.02
2022-05-27 10:07:58.0080,31.97732633,118.76447383,-31.60,0.26
2022-05-27 10:07:58.0090,31.97732617,118.76447417,-31.60,0.09
2022-05-27 10:07:59.0000,31.97732617,118.76447417,-31.60,0.26
2022-05-27 10:07:59.0010,31.97732600,118.76447467,-31.60,0.02
2022-05-27 10:07:59.0020,31.97732600,118.76447500,-31.60,0.11
2022-05-27 10:07:59.0030,31.97732583,118.76447517,-31.60,0.13
2022-05-27 10:07:59.0040,31.97732567,118.76447550,-31.60,0.11
2022-05-27 10:07:59.0050,31.97732567,118.76447583,-31.60,0.07
2022-05-27 10:07:59.0060,31.97732567,118.76447600,-31.60,0.07
2022-05-27 10:07:59.0070,31.97732550,118.76447600,-31.60,0.24
2022-05-27 10:07:59.0080,31.97732533,118.76447650,-31.60,0.11
2022-05-27 10:07:59.0090,31.97732533,118.76447667,-31.60,0.06
2022-05-27 10:08:00.0000,31.97732517,118.76447683,-31.60,0.13
2022-05-27 10:08:00.0010,31.97732517,118.76447700,-31.60,0.04
