20220531084703060,31.97735517,118.76444983,51.10,4.35,43360
20220531084703060,31.97735517,118.76444983,51.00,4.35,43392
20220531084703080,31.97735783,118.76444967,51.00,5.30,43559
20220531084703080,31.97735783,118.76444967,50.90,5.30,43591
20220531084704000,31.97736067,118.76444900,50.90,5.46,43760
20220531084704000,31.97736067,118.76444900,50.90,5.46,43792
20220531084704020,31.97736250,118.76444833,50.90,4.11,43958
20220531084704020,31.97736250,118.76444833,50.80,4.11,43990
20220531084704040,31.97736483,118.76444750,50.80,4.78,44159
20220531084704040,31.97736483,118.76444750,50.70,4.78,44191
20220531084704060,31.97736733,118.76444717,50.70,5.06,44351
20220531084704060,31.97736733,118.76444717,50.70,5.06,44383
20220531084704080,31.97736933,118.76444717,50.70,4.33,44558
20220531084704080,31.97736933,118.76444717,50.60,4.33,44590
20220531084705000,31.97737183,118.76444667,50.60,5.04,44788
20220531084705020,31.97737417,118.76444617,50.60,4.48,44968
20220531084705040,31.97737667,118.76444533,50.60,4.96,45168
20220531084705040,31.97737667,118.76444533,50.40,4.96,45200
20220531084705060,31.97737900,118.76444517,50.40,4.46,45359
20220531084705060,31.97737900,118.76444517,50.40,4.46,45391
20220531084705080,31.97738167,118.76444450,50.40,5.44,45550
20220531084705080,31.97738167,118.76444450,50.30,5.44,45582
20220531084706000,31.97738433,118.76444417,50.30,4.83,45755
20220531084706000,31.97738433,118.76444417,50.40,4.83,45822
20220531084706020,31.97738600,118.76444383,50.40,3.70,45949
20220531084706040,31.97738850,118.76444350,50.40,4.69,46152
20220531084706060,31.97739117,118.76444300,50.40,5.13,46351
20220531084706060,31.97739117,118.76444300,50.30,5.13,46383
20220531084706080,31.97739367,118.76444283,50.30,5.30,46549
20220531084706080,31.97739367,118.76444283,50.30,5.30,46581
20220531084707000,31.97739667,118.76444250,50.30,5.82,46749
20220531084707000,31.97739667,118.76444250,50.20,5.82,46781
20220531084707020,31.97739917,118.76444183,50.20,5.33,46948
20220531084707020,31.97739917,118.76444183,50.10,5.33,46980
20220531084707040,31.97740150,118.76444167,50.10,4.96,47149
20220531084707040,31.97740150,118.76444167,50.10,4.96,47181
20220531084707060,31.97740433,118.76444133,50.10,5.41,47357
20220531084707060,31.97740433,118.76444133,50.10,5.41,47389
20220531084707080,31.97740633,118.76444150,50.10,4.50,47554
