2022-05-2907:32:43.070,32.10559450,118.86296950,35.70,37.71
2022-05-2907:32:43.090,32.10559400,118.86294650,35.70,38.97
2022-05-2907:32:43.090,32.10559400,118.86294650,35.60,38.97
2022-05-2907:32:44.010,32.10559450,118.86292283,35.60,40.28
2022-05-2907:32:44.010,32.10559450,118.86292283,35.60,40.28
2022-05-2907:32:44.030,32.10559583,118.86289850,35.60,40.97
2022-05-2907:32:44.030,32.10559583,118.86289850,35.60,40.97
2022-05-2907:32:44.050,32.10559633,118.86287417,35.60,41.26
2022-05-2907:32:44.050,32.10559633,118.86287417,35.60,41.26
2022-05-2907:32:44.070,32.10559400,118.86285133,35.60,39.17
2022-05-2907:32:44.070,32.10559400,118.86285133,35.60,39.17
2022-05-2907:32:44.090,32.10558850,118.86283100,35.60,36.74
2022-05-2907:32:44.090,32.10558850,118.86283100,35.50,36.74
2022-05-2907:32:45.010,32.10558033,118.86281317,35.50,34.54
2022-05-2907:32:45.010,32.10558033,118.86281317,35.50,34.54
2022-05-2907:32:45.030,32.10556983,118.86279933,35.50,32.08
2022-05-2907:32:45.030,32.10556983,118.86279933,35.30,32.08
2022-05-2907:32:45.050,32.10555733,118.86278883,35.30,31.02
2022-05-2907:32:45.070,32.10554267,118.86278283,35.30,31.13
2022-05-2907:32:45.090,32.10552667,118.86278083,35.30,30.93
2022-05-2907:32:45.090,32.10552667,118.86278083,34.90,30.93
2022-05-2907:32:46.010,32.10551067,118.86278250,34.90,29.58
2022-05-2907:32:46.010,32.10551067,118.86278250,35.20,29.58
2022-05-2907:32:46.030,32.10549733,118.86278700,35.20,27.80
2022-05-2907:32:46.030,32.10549733,118.86278700,35.00,27.80
2022-05-2907:32:46.050,32.10548483,118.86279500,35.00,27.89
2022-05-2907:32:46.050,32.10548483,118.86279500,35.00,27.89
2022-05-2907:32:46.070,32.10547533,118.86280683,35.00,26.61
2022-05-2907:32:46.070,32.10547533,118.86280683,35.10,26.61
2022-05-2907:32:46.090,32.10546850,118.86282100,35.10,27.58
2022-05-2907:32:46.090,32.10546850,118.86282100,35.10,27.58
2022-05-2907:32:47.010,32.10546650,118.86283700,35.10,27.47
2022-05-2907:32:47.030,32.10546617,118.86285383,35.10,28.97
2022-05-2907:32:47.030,32.10546617,118.86285383,35.50,28.97
2022-05-2907:32:47.070,32.10546550,118.86289050,35.50,31.32
2022-05-2907:32:47.070,32.10546550,118.86289050,35.60,31.32
2022-05-2907:32:47.090,32.10546633,118.86290917,35.60,31.58
2022-05-2907:32:47.090,32.10546633,118.86290917,35.70,31.58
2022-05-2907:32:48.010,32.10546767,118.86292883,35.70,33.78
2022-05-2907:32:48.010,32.10546767,118.86292883,35.90,33.78
2022-05-2907:32:48.030,32.10546850,118.86294900,35.90,34.37
2022-05-2907:32:48.030,32.10546850,118.86294900,35.90,34.37
2022-05-2907:32:48.050,32.10546950,118.86296933,35.90,34.71
2022-05-2907:32:48.050,32.10546950,118.86296933,36.10,34.71
2022-05-2907:32:48.070,32.10547283,118.86299000,36.10,35.17
2022-05-2907:32:48.070,32.10547283,118.86299000,36.30,35.17
2022-05-2907:32:48.090,32.10547800,118.86300983,36.30,34.80
2022-05-2907:32:48.090,32.10547800,118.86300983,36.30,34.80
2022-05-2907:32:49.010,32.10548500,118.86302967,36.30,36.37
2022-05-2907:32:49.010,32.10548500,118.86302967,36.30,36.37
2022-05-2907:32:49.030,32.10549267,118.86304983,36.30,37.61
2022-05-2907:32:49.030,32.10549267,118.86304983,36.30,37.61
2022-05-2907:32:49.050,32.10550100,118.86307050,36.30,38.69
2022-05-2907:32:49.050,32.10550100,118.86307050,36.40,38.69
2022-05-2907:32:49.070,32.10551000,118.86309133,36.40,39.08
2022-05-2907:32:49.070,32.10551000,118.86309133,36.50,39.08
2022-05-2907:32:49.090,32.10551983,118.86311183,36.50,39.56
2022-05-2907:32:49.090,32.10551983,118.86311183,36.50,39.56
2022-05-2907:32:50.010,32.10553167,118.86313067,36.50,39.06
2022-05-2907:32:50.010,32.10553167,118.86313067,36.60,39.06
2022-05-2907:32:50.030,32.10554517,118.86314733,36.60,38.56
2022-05-2907:32:50.030,32.10554517,118.86314733,36.60,38.56
2022-05-2907:32:50.050,32.10556167,118.86316233,36.60,41.36
2022-05-2907:32:50.050,32.10556167,118.86316233,36.60,41.36
2022-05-2907:32:50.070,32.10557983,118.86317617,36.60,42.73
2022-05-2907:32:50.070,32.10557983,118.86317617,36.80,42.73
2022-05-2907:32:50.090,32.10559867,118.86318833,36.80,42.82
